,steering,gas,break,rewards
130,0.5085714285714286,0.5542857142857143,0.26285714285714284,378.4202985074582
131,0.60625,0.64375,0.34375,260.0720618556719
132,0.5299401197604791,0.6437125748502994,0.2634730538922156,867.4218181818048
133,0.5555555555555556,0.7083333333333334,0.24305555555555555,396.7558823529376
134,0.6197604790419161,0.6377245508982036,0.2874251497005988,852.8640659340558
135,0.5451505016722408,0.6488294314381271,0.25418060200668896,687.4160563380159
136,0.5,0.625,0.296875,206.96076677316466
137,0.5269461077844312,0.6017964071856288,0.3203592814371258,572.4264516128898
138,0.6377245508982036,0.5868263473053892,0.32335329341317365,609.9621854304511
139,0.5454545454545454,0.6545454545454545,0.26181818181818184,898.8545247148146
140,0.5538922155688623,0.6227544910179641,0.3562874251497006,599.3479069767282
141,0.5247524752475248,0.6468646864686468,0.25742574257425743,855.9867441860382
142,0.515748031496063,0.5826771653543307,0.24803149606299213,481.66082191779776
143,0.5,0.6408450704225352,0.29577464788732394,330.37068965516943
144,0.531578947368421,0.6052631578947368,0.2631578947368421,286.59253731342955
145,0.5408805031446541,0.6729559748427673,0.20125786163522014,474.0294029850688
146,0.5508474576271186,0.6440677966101694,0.22033898305084745,644.5742553191429
147,0.496,0.68,0.248,122.58511945392645
148,0.5898203592814372,0.6107784431137725,0.2155688622754491,856.730805369112
149,0.416,0.688,0.288,205.3514285714298
150,0.5958083832335329,0.5988023952095808,0.26047904191616766,898.0871929824389
151,0.5647840531561462,0.6312292358803987,0.23920265780730898,651.5001683501529
152,0.5608108108108109,0.6216216216216216,0.25675675675675674,360.7267892976558
153,0.5574912891986062,0.6132404181184669,0.2787456445993031,544.4421518987226
154,0.592,0.584,0.296,49.48041297935128
155,0.592,0.704,0.312,124.2519047619063
156,0.49700598802395207,0.6377245508982036,0.24251497005988024,893.4193050192858
157,0.49244712990936557,0.6676737160120846,0.26586102719033233,863.7112987012788
158,0.4746376811594203,0.6594202898550725,0.20652173913043478,859.8356716417787
159,0.4820359281437126,0.6347305389221557,0.2754491017964072,871.9150479233098
160,0.44,0.632,0.216,120.65959866220908
161,0.4797047970479705,0.6642066420664207,0.2767527675276753,886.4207749077391
162,0.4767932489451477,0.6413502109704642,0.25738396624472576,623.878101265815
163,0.5119760479041916,0.6317365269461078,0.218562874251497,869.3114814814668
164,0.5292307692307693,0.6553846153846153,0.28307692307692306,933.0324475524317
165,0.536,0.68,0.224,219.35831168831305
166,0.47783251231527096,0.6945812807881774,0.2315270935960591,556.0722807017468
167,0.5017543859649123,0.656140350877193,0.3298245614035088,898.9907228915542
168,0.576,0.688,0.304,103.99385382059948
169,0.464,0.664,0.192,278.82666666666444
170,0.5283018867924528,0.6981132075471698,0.2981132075471698,578.7627777777714
171,0.609375,0.7265625,0.3046875,330.7477490774883
172,0.5214285714285715,0.6214285714285714,0.20357142857142857,857.1299999999903
173,0.592,0.76,0.248,306.67772151898595
174,0.6047904191616766,0.6377245508982036,0.26646706586826346,824.3483221476365
175,0.5808580858085809,0.66996699669967,0.264026402640264,844.2575457875352
176,0.5804195804195804,0.6713286713286714,0.23776223776223776,127.33582278481192
177,0.46808510638297873,0.7021276595744681,0.20212765957446807,55.533432835821884
178,0.5035971223021583,0.5935251798561151,0.4244604316546763,572.0633333333234
179,0.496,0.824,0.368,47.05126213592252
180,0.5598802395209581,0.6736526946107785,0.2934131736526946,772.4399999999896
181,0.52,0.7085714285714285,0.32571428571428573,339.5268656716388
182,0.5795454545454546,0.6818181818181818,0.2215909090909091,452.15864864864454
183,0.5798611111111112,0.65625,0.2951388888888889,798.6633333333181
184,0.6467065868263473,0.6407185628742516,0.23952095808383234,458.0960273972553
185,0.49101796407185627,0.6167664670658682,0.23952095808383234,816.8859259259095
186,0.472,0.576,0.4,23.726666666666144
187,0.5492063492063493,0.6158730158730159,0.25396825396825395,823.4558862876095
188,0.392,0.416,0.672,37.02796610169449
189,0.54,0.7,0.30666666666666664,401.0303875968969
190,0.5294117647058824,0.6092436974789915,0.27310924369747897,553.9437699680454
191,0.5018867924528302,0.6792452830188679,0.2528301886792453,865.4240540540395
192,0.488,0.6,0.296,170.60523809523963
193,0.6283185840707964,0.6371681415929203,0.3893805309734513,-0.18774566474003496
194,0.539568345323741,0.6834532374100719,0.22302158273381295,354.16422535211103
195,0.56,0.6666666666666666,0.21777777777777776,675.5718032786812
196,0.5672514619883041,0.6666666666666666,0.30409356725146197,387.9101941747522
197,0.6,0.736,0.272,123.79844155844302
198,0.5111111111111111,0.6074074074074074,0.34814814814814815,182.7656521739143
199,0.5559701492537313,0.6305970149253731,0.19776119402985073,741.1180685358131
