,steering,gas,break,rewards
31,0.6729857819905213,0.5308056872037915,0.47393364928909953,57.49812499999999
32,0.6901408450704225,0.3380281690140845,0.43661971830985913,-0.05528428093638427
33,0.6711409395973155,0.4697986577181208,0.40939597315436244,1.9253535353535898
34,0.624,0.496,0.504,3.8663822525594993
35,0.6418918918918919,0.5945945945945946,0.3783783783783784,24.639999999999414
36,0.672,0.44,0.36,6.132771084337037
37,0.664,0.616,0.464,28.624948453607825
38,0.6319018404907976,0.49693251533742333,0.3803680981595092,62.39000000000039
39,0.6357142857142857,0.5785714285714286,0.40714285714285714,95.60108108108166
40,0.68,0.48,0.568,8.62253731343245
41,0.656,0.48,0.384,11.831935483870708
42,0.6204819277108434,0.5783132530120482,0.4036144578313253,38.21327759197251
43,0.656,0.592,0.384,56.91211267605684
44,0.632183908045977,0.5862068965517241,0.4827586206896552,-0.09529411764706253
45,0.624,0.624,0.528,2.2212403100772433
46,0.647887323943662,0.6197183098591549,0.39436619718309857,-0.2138709677418673
47,0.6824324324324325,0.47297297297297297,0.42567567567567566,5.174814814814653
48,0.584,0.544,0.424,20.147362637362423
49,0.7052631578947368,0.43157894736842106,0.37894736842105264,-0.2332432432432323
50,0.68,0.544,0.52,6.564950495049191
51,0.576,0.576,0.384,46.118888888888605
52,0.5692307692307692,0.5076923076923077,0.4,-0.25561933534737047
53,0.5925925925925926,0.6370370370370371,0.3111111111111111,34.32117845117798
54,0.6923076923076923,0.47115384615384615,0.5,-0.09818181818194494
55,0.552,0.512,0.472,31.613043478260458
56,0.592,0.52,0.448,5.827730496453895
57,0.6934865900383141,0.578544061302682,0.5057471264367817,84.38157894736881
58,0.6328125,0.5390625,0.3203125,62.20914893617014
59,0.6133333333333333,0.4666666666666667,0.5066666666666667,-0.08576547231262899
60,0.6590909090909091,0.48863636363636365,0.4090909090909091,67.81415730337116
61,0.5563380281690141,0.5774647887323944,0.43661971830985913,17.97768025078338
62,0.6907894736842105,0.5657894736842105,0.35526315789473684,127.34540540540658
63,0.64,0.536,0.352,28.170952380952116
64,0.5833333333333334,0.5392156862745098,0.46568627450980393,64.90333333333365
65,0.5443786982248521,0.378698224852071,0.5088757396449705,14.53765100671119
66,0.5923076923076923,0.6615384615384615,0.33076923076923076,137.2488530465964
67,0.5714285714285714,0.6233766233766234,0.5844155844155844,-0.26142857142851084
68,0.631578947368421,0.5421052631578948,0.4,13.063333333332798
69,0.584,0.656,0.312,32.65755775577541
70,0.6774193548387096,0.3951612903225806,0.6612903225806451,-0.276014234875662
71,0.5882352941176471,0.5955882352941176,0.4264705882352941,30.231515151514653
72,0.544,0.704,0.432,19.418300653594404
73,0.576,0.688,0.288,98.39694915254351
74,0.552,0.576,0.48,5.254790419161438
75,0.5655172413793104,0.5655172413793104,0.4,79.872258064517
76,0.6373626373626373,0.5604395604395604,0.2857142857142857,167.18125984252117
77,0.512,0.632,0.328,47.283417721518454
78,0.49206349206349204,0.7222222222222222,0.5,73.46131147541028
79,0.608,0.576,0.368,14.936969696969204
80,0.5633802816901409,0.5774647887323944,0.4460093896713615,91.39333333333403
81,0.581081081081081,0.5675675675675675,0.2972972972972973,62.666813186814416
82,0.6206896551724138,0.5689655172413793,0.3275862068965517,205.28885496183455
83,0.503030303030303,0.6363636363636364,0.36363636363636365,83.8060784313739
84,0.552,0.544,0.288,92.43249070632075
85,0.592,0.504,0.44,32.07662116040911
86,0.5179640718562875,0.5389221556886228,0.3473053892215569,403.5136363636264
87,0.5935828877005348,0.6149732620320856,0.36363636363636365,231.84026548672773
88,0.39819004524886875,0.4660633484162896,0.46153846153846156,71.42985765124601
89,0.5906735751295337,0.5699481865284974,0.40414507772020725,115.42867109634642
90,0.496,0.568,0.504,121.87000000000124
91,0.6619718309859155,0.6126760563380281,0.2887323943661972,154.52356890459495
92,0.592,0.632,0.48,22.578634538152162
93,0.592,0.584,0.344,57.63999999999997
94,0.6267605633802817,0.4894366197183099,0.4295774647887324,360.5775098814164
95,0.6229508196721312,0.6229508196721312,0.3377049180327869,221.40103202847425
96,0.56,0.64,0.36,77.00798586572556
97,0.5333333333333333,0.5875,0.4083333333333333,233.73621621621953
98,0.585,0.58,0.31,209.34173913043742
99,0.5821917808219178,0.636986301369863,0.3698630136986301,122.38544303797576
100,0.6197604790419161,0.5149700598802395,0.25449101796407186,612.6772693726837
101,0.6107784431137725,0.4431137724550898,0.41916167664670656,105.82253012048349
102,1.0,0.6666666666666666,0.3333333333333333,-0.041976047904188185
103,0.592,0.528,0.52,18.51462585033975
104,0.584,0.616,0.376,64.408641114983
105,0.5958083832335329,0.5538922155688623,0.3532934131736527,360.95408668730323
106,0.648,0.616,0.392,57.87185185185221
107,0.608,0.592,0.264,122.63301886792513
108,0.5544041450777202,0.5129533678756477,0.46113989637305697,218.5805574912913
109,0.6,0.352,0.512,8.324632587859028
110,0.605,0.62,0.295,212.80471698113482
111,0.6176470588235294,0.4647058823529412,0.4470588235294118,96.10505494505526
112,0.5898203592814372,0.5868263473053892,0.3263473053892216,408.85217252395654
113,0.5766666666666667,0.5,0.41,282.22771241829946
114,0.5359281437125748,0.5538922155688623,0.27245508982035926,476.25436426115743
115,0.5893719806763285,0.45410628019323673,0.3285024154589372,119.11662650602577
116,0.6764705882352942,0.6764705882352942,0.3382352941176471,-0.03737226277367767
117,0.544,0.536,0.296,77.04332046332155
118,0.5898203592814372,0.5718562874251497,0.3502994011976048,313.4806267806205
119,0.5619335347432024,0.6102719033232629,0.3323262839879154,407.49197411002484
120,0.6122448979591837,0.5561224489795918,0.29591836734693877,178.42510574018357
121,0.5319148936170213,0.574468085106383,0.19858156028368795,166.64127340824126
122,0.6153846153846154,0.40384615384615385,0.4807692307692308,-0.22438596491222984
123,0.5389221556886228,0.6676646706586826,0.38023952095808383,562.396896551711
124,0.5833333333333334,0.5833333333333334,0.32222222222222224,250.50568561873155
125,0.6377245508982036,0.6137724550898204,0.2844311377245509,582.5869741697342
126,0.588495575221239,0.5752212389380531,0.252212389380531,354.26094224923537
127,0.543859649122807,0.5497076023391813,0.29239766081871343,203.66081272085006
128,0.5575757575757576,0.6848484848484848,0.38181818181818183,224.5080858085821
129,0.6077844311377245,0.6287425149700598,0.3083832335329341,333.25702702702733
130,0.6,0.536,0.232,138.06328358209083
131,0.64,0.496,0.376,24.811132075471225
132,0.5842105263157895,0.5736842105263158,0.25263157894736843,353.5578445229654
133,0.625,0.625,0.26875,187.52352112676257
134,0.52,0.632,0.32,50.309783393501284
135,0.608,0.616,0.384,71.88823529411869
136,0.5596330275229358,0.6238532110091743,0.27522935779816515,243.10804878049098
137,0.5729166666666666,0.65625,0.2465277777777778,324.36148409893616
138,0.5131578947368421,0.5986842105263158,0.20394736842105263,153.97885375494175
139,0.384,0.696,0.416,118.1877850162883
140,0.4842105263157895,0.5842105263157895,0.2578947368421053,320.3160674157277
141,0.562874251497006,0.5838323353293413,0.20359281437125748,619.1865359477008
142,0.541871921182266,0.6157635467980296,0.2413793103448276,461.56262411347024
143,0.5389221556886228,0.48502994011976047,0.2904191616766467,423.50932330826214
144,0.5913978494623656,0.5806451612903226,0.25268817204301075,294.1469798657683
145,0.5658682634730539,0.5868263473053892,0.2934131736526946,545.4533009708622
146,0.5816993464052288,0.6209150326797386,0.2777777777777778,778.6774089068659
147,0.5935828877005348,0.6470588235294118,0.3048128342245989,318.2013924050608
148,0.5658682634730539,0.5868263473053892,0.31137724550898205,534.8880546074954
149,0.5621621621621622,0.6054054054054054,0.3945945945945946,301.0585393258402
150,0.6367713004484304,0.6053811659192825,0.34080717488789236,308.85708074533864
151,0.6069868995633187,0.6724890829694323,0.33624454148471616,417.5171530249057
152,0.488,0.544,0.24,72.7369550173017
153,0.5498281786941581,0.6391752577319587,0.3161512027491409,464.098389261735
154,0.518796992481203,0.6616541353383458,0.3082706766917293,132.9584905660388
155,0.448,0.328,0.448,70.86599221789986
156,0.49836065573770494,0.6032786885245902,0.32131147540983607,623.4206896551591
157,0.5059880239520959,0.6227544910179641,0.2874251497005988,670.2234482758456
158,0.44785276073619634,0.558282208588957,0.4785276073619632,171.4302990033242
159,0.6137724550898204,0.5508982035928144,0.2754491017964072,515.2672727272637
160,0.5479041916167665,0.6197604790419161,0.2994011976047904,700.9597872340337
161,0.5,0.5838323353293413,0.32335329341317365,464.04698324021615
162,0.5404040404040404,0.6111111111111112,0.3939393939393939,347.7446153846073
163,0.4772727272727273,0.5590909090909091,0.43636363636363634,239.31151515151777
164,0.5568862275449101,0.6287425149700598,0.2904191616766467,636.2845962732789
165,0.5855263157894737,0.6710526315789473,0.23684210526315788,367.75507936507626
166,0.6409090909090909,0.6272727272727273,0.31363636363636366,413.19416107382074
167,0.5738831615120275,0.570446735395189,0.26804123711340205,513.3774358974298
168,0.544,0.528,0.256,179.00857142857316
169,0.592,0.44,0.264,29.146075085323773
170,0.5838709677419355,0.5612903225806452,0.2870967741935484,658.7870992366268
171,0.6077844311377245,0.6437125748502994,0.26646706586826346,822.2851020408056
172,0.6137724550898204,0.6407185628742516,0.2904191616766467,850.1510852713106
173,0.576,0.488,0.328,54.685328719724644
174,0.6475770925110133,0.5859030837004405,0.2775330396475771,354.4669908814539
175,0.5761589403973509,0.6423841059602649,0.2185430463576159,332.6411764705865
176,0.5946969696969697,0.6439393939393939,0.26515151515151514,457.8878807946947
177,0.5941176470588235,0.6470588235294118,0.2823529411764706,334.0094797687838
178,0.6572327044025157,0.6383647798742138,0.3018867924528302,676.9379381443172
179,0.5688622754491018,0.6347305389221557,0.36227544910179643,694.9371317829373
180,0.6363636363636364,0.5818181818181818,0.24545454545454545,564.4599209486101
181,0.53156146179402,0.6312292358803987,0.2558139534883721,660.5928571428435
182,0.5988023952095808,0.6167664670658682,0.2634730538922156,831.5464575645642
183,0.6153846153846154,0.6538461538461539,0.2846153846153846,266.024117647058
184,0.5605095541401274,0.6751592356687898,0.3248407643312102,319.4333898305051
185,0.5598802395209581,0.6706586826347305,0.2994011976047904,927.443684210509
186,0.5479041916167665,0.592814371257485,0.3263473053892216,412.41846153845836
187,0.5205479452054794,0.6712328767123288,0.2945205479452055,203.42391304348004
188,0.5688405797101449,0.6123188405797102,0.2608695652173913,532.8497484276622
189,0.5141509433962265,0.6462264150943396,0.3018867924528302,401.5360869565142
190,0.608,0.512,0.344,1.0734394904453761
191,0.5605381165919282,0.6547085201793722,0.29596412556053814,423.0442105263091
192,0.6139240506329114,0.6329113924050633,0.25949367088607594,279.68230769230667
193,0.68,0.616,0.312,96.67211180124366
194,0.542016806722689,0.5336134453781513,0.3697478991596639,401.00438356163625
195,0.5984848484848485,0.6022727272727273,0.19318181818181818,744.8275471698031
196,0.68,0.728,0.32,126.69684210526444
197,0.608,0.656,0.36,72.41000000000143
198,0.648,0.648,0.424,70.73278145695446
199,0.5868263473053892,0.6437125748502994,0.30538922155688625,657.3702702702548
200,0.488,0.616,0.344,135.13777777777935
201,0.5828220858895705,0.6349693251533742,0.29141104294478526,876.6331135531038
202,0.5524475524475524,0.6853146853146853,0.3356643356643357,165.12767790262336
203,0.6047904191616766,0.6497005988023952,0.24251497005988024,920.3737546468268
204,0.5882352941176471,0.7320261437908496,0.28104575163398693,348.27020202019975
205,0.608,0.736,0.24,192.26692307692443
206,0.6,0.752,0.328,153.2496969696985
207,0.5209580838323353,0.6706586826347305,0.25149700598802394,320.50437710437535
208,0.6,0.776,0.352,104.4964664310967
209,0.672,0.672,0.336,103.13837545126496
210,0.6456692913385826,0.6771653543307087,0.3228346456692913,204.99260273972695
211,0.5674157303370787,0.5730337078651685,0.20786516853932585,497.5291808873643
212,0.5688622754491018,0.6497005988023952,0.25149700598802394,748.5011864406658
213,0.56,0.808,0.272,122.22762589928178
214,0.5748031496062992,0.6220472440944882,0.2204724409448819,264.24869565217386
215,0.5793650793650794,0.7222222222222222,0.29365079365079366,320.971538461537
216,0.47619047619047616,0.680952380952381,0.2761904761904762,375.1483832335261
217,0.593103448275862,0.7034482758620689,0.19310344827586207,361.12070671377774
218,0.4788732394366197,0.6666666666666666,0.38028169014084506,395.23578947367923
219,0.52,0.688,0.248,264.8756187290976
220,0.5215686274509804,0.6901960784313725,0.28627450980392155,575.5718181818099
221,0.5350553505535055,0.6494464944649446,0.2066420664206642,889.1644827586048
222,0.648,0.744,0.36,2.7392907801415403
223,0.6404494382022472,0.6910112359550562,0.3089887640449438,425.8115053763394
224,0.5797101449275363,0.6714975845410628,0.27053140096618356,558.328524590154
225,0.5340909090909091,0.6477272727272727,0.29545454545454547,268.81681818181755
226,0.5769230769230769,0.6846153846153846,0.26153846153846155,263.29128205128313
227,0.5524861878453039,0.6187845303867403,0.30939226519337015,204.77971014492877
228,0.5333333333333333,0.6410256410256411,0.26666666666666666,529.9416339869225
229,0.5636363636363636,0.6472727272727272,0.26545454545454544,888.5699999999838
230,0.48,0.76,0.256,301.02491694352045
231,0.616,0.584,0.512,21.958201438848437
232,0.512,0.696,0.36,130.87151943463016
233,0.7017543859649122,0.6140350877192983,0.3508771929824561,-0.11278145695381525
234,0.5578947368421052,0.6842105263157895,0.24561403508771928,584.5220253164448
235,0.5294117647058824,0.657439446366782,0.23529411764705882,807.088571428556
236,0.576,0.68,0.344,153.26128113879156
237,0.5703125,0.59375,0.234375,324.25108108107923
238,0.552,0.744,0.408,194.06727272727395
239,0.536,0.624,0.352,106.57660377358621
240,0.6257668711656442,0.6625766871165644,0.3006134969325153,343.64999999999657
241,0.368,0.752,0.656,40.8189552238804
242,0.6265060240963856,0.642570281124498,0.1686746987951807,978.2963636363523
243,0.5416666666666666,0.6060606060606061,0.22348484848484848,577.0138028168948
244,0.554140127388535,0.6369426751592356,0.21656050955414013,439.1760627177656
245,0.6028368794326241,0.6524822695035462,0.2198581560283688,374.6473702422125
246,0.624,0.512,0.344,125.93313868613293
247,0.6197604790419161,0.6197604790419161,0.2934131736526946,835.8744483985636
248,0.6370370370370371,0.725925925925926,0.26666666666666666,389.14705882352735
249,0.48125,0.70625,0.35625,300.70977401129744
250,0.563265306122449,0.7183673469387755,0.3020408163265306,783.5869387754981
251,0.5443037974683544,0.740506329113924,0.3069620253164557,753.9321501706305
252,0.5657370517928287,0.6454183266932271,0.3147410358565737,561.2882889733766
253,0.5396825396825397,0.7142857142857143,0.3492063492063492,131.37205128205272
254,0.5508982035928144,0.6017964071856288,0.2874251497005988,572.1519047618947
255,0.52,0.776,0.4,62.499820359282374
256,0.608,0.728,0.464,87.7528571428585
257,0.5581395348837209,0.7162790697674418,0.3302325581395349,375.9321052631488
258,0.5508982035928144,0.718562874251497,0.3023952095808383,875.3924464831604
259,0.5698529411764706,0.7242647058823529,0.27941176470588236,904.9897923875355
260,0.6,0.6954545454545454,0.2727272727272727,478.27615384614546
261,0.5655430711610487,0.7602996254681648,0.2958801498127341,733.8249122806887
262,0.5977443609022557,0.7631578947368421,0.3233082706766917,521.9857142857088
263,0.6058394160583942,0.6788321167883211,0.2116788321167883,322.82644067796434
264,0.6243654822335025,0.6903553299492385,0.27411167512690354,361.2919298245585
265,0.5986842105263158,0.7171052631578947,0.2565789473684211,355.53230769230566
266,0.6687898089171974,0.6751592356687898,0.24203821656050956,329.3429411764684
267,0.5838323353293413,0.6796407185628742,0.3203592814371258,750.423081760987
268,0.632,0.52,0.512,133.09608365019162
269,0.5186567164179104,0.6828358208955224,0.34328358208955223,746.3490940766435
270,0.5860655737704918,0.7008196721311475,0.21721311475409835,862.4559459459305
271,0.5808383233532934,0.7095808383233533,0.3203592814371258,736.5481786941449
272,0.544,0.608,0.28,83.75191489361836
273,0.528,0.72,0.248,262.48571428571495
274,0.481651376146789,0.6605504587155964,0.2889908256880734,378.0831189710535
275,0.5632530120481928,0.7289156626506024,0.28313253012048195,827.1404347825961
276,0.46808510638297873,0.7606382978723404,0.2925531914893617,513.9372727272666
277,0.5849056603773585,0.7044025157232704,0.3238993710691824,948.5287096774064
278,0.5829596412556054,0.7174887892376681,0.34080717488789236,554.4323247232412
279,0.6242038216560509,0.7356687898089171,0.321656050955414,960.1603663003561
280,0.6589147286821705,0.7441860465116279,0.31007751937984496,347.242490842488
281,0.5958083832335329,0.6646706586826348,0.24550898203592814,871.6271280276717
282,0.5653846153846154,0.7076923076923077,0.27307692307692305,651.4396774193497
283,0.5868263473053892,0.6946107784431138,0.36826347305389223,640.595017921131
284,0.696,0.632,0.392,104.31115107913821
285,0.508130081300813,0.6544715447154471,0.4349593495934959,562.3301960784225
286,0.5662650602409639,0.6897590361445783,0.3132530120481928,933.6105479451884
287,0.648,0.76,0.496,87.60807017544016
288,0.5808383233532934,0.7155688622754491,0.33532934131736525,881.1829629629457
289,0.5821917808219178,0.6643835616438356,0.2534246575342466,370.7077551020384
290,0.5771812080536913,0.7114093959731543,0.2751677852348993,321.38282051281885
291,0.6426426426426426,0.7537537537537538,0.3213213213213213,844.5930935251619
292,0.5718562874251497,0.6197604790419161,0.2634730538922156,827.8844787644633
293,0.5526315789473685,0.6666666666666666,0.2982456140350877,612.8745070422448
294,0.5855263157894737,0.7006578947368421,0.29276315789473684,593.8255421686613
295,0.56,0.64,0.328,133.2890909090925
296,0.6273584905660378,0.6792452830188679,0.2783018867924528,405.41999999999166
297,0.6363636363636364,0.7159090909090909,0.2840909090909091,474.56197231833477
298,0.6377952755905512,0.7559055118110236,0.2992125984251969,287.5688925081425
299,0.6023391812865497,0.7426900584795322,0.27485380116959063,424.9022535211229
300,0.6,0.5962962962962963,0.3333333333333333,372.1314199395639
301,0.5661016949152542,0.7152542372881356,0.2847457627118644,956.0200803212713
302,0.625748502994012,0.6586826347305389,0.2874251497005988,898.7199999999858
303,0.5821596244131455,0.6197183098591549,0.24882629107981222,517.4587577639644
304,0.5469255663430421,0.7378640776699029,0.31715210355987056,820.1236263736145
305,0.5823754789272031,0.735632183908046,0.2835249042145594,942.1287301587201
306,0.5663082437275986,0.6559139784946236,0.3154121863799283,349.2871428571416
307,0.5700483091787439,0.7536231884057971,0.3140096618357488,529.7114657980406
308,0.56,0.704,0.264,357.70216216216005
309,0.5877551020408164,0.7020408163265306,0.2938775510204082,573.6213924050566
310,0.5837837837837838,0.6594594594594595,0.24324324324324326,503.137037037031
311,0.5728643216080402,0.6633165829145728,0.2613065326633166,405.5709407665472
312,0.5746268656716418,0.7388059701492538,0.44029850746268656,197.43699300699402
313,0.5718562874251497,0.6736526946107785,0.27245508982035926,742.5505660377166
314,0.5740740740740741,0.7098765432098766,0.2962962962962963,368.96167259786216
315,0.5394736842105263,0.6842105263157895,0.2565789473684211,477.208129496398
316,0.6206896551724138,0.6344827586206897,0.31724137931034485,138.22343283582273
317,0.6402877697841727,0.6834532374100719,0.23741007194244604,390.8808978328152
318,0.5988372093023255,0.6337209302325582,0.2558139534883721,407.0551419558313
319,0.5473684210526316,0.6578947368421053,0.3,537.4767175572453
320,0.6254416961130742,0.7208480565371025,0.31802120141342755,912.8281818181679
321,0.5668202764976958,0.6728110599078341,0.22580645161290322,602.6910204081579
322,0.5860805860805861,0.717948717948718,0.27472527472527475,901.5512403100714
323,0.5688622754491018,0.6916167664670658,0.3023952095808383,877.4574820143683
324,0.5985915492957746,0.7253521126760564,0.29225352112676056,952.7325311203242
325,0.6171875,0.6796875,0.25,741.4075539568219
326,0.5714285714285714,0.6883116883116883,0.2857142857142857,933.1189377289282
327,0.5365853658536586,0.6829268292682927,0.34146341463414637,415.3954237288101
328,0.584,0.544,0.368,113.22483985765282
329,0.5209580838323353,0.6676646706586826,0.2844311377245509,863.2172241992785
330,0.456,0.536,0.624,25.435789473683723
331,0.608,0.496,0.456,158.4100763358793
332,0.6086956521739131,0.7190635451505016,0.2608695652173913,910.0849006622412
333,0.6763005780346821,0.7052023121387283,0.3468208092485549,410.4157575757546
334,0.544973544973545,0.7248677248677249,0.31746031746031744,305.2322018348617
335,0.6360294117647058,0.5845588235294118,0.26838235294117646,556.7148780487724
336,0.5980066445182725,0.6578073089700996,0.26245847176079734,933.1851851851699
337,0.5440613026819924,0.6283524904214559,0.2567049808429119,883.6697424892615
338,0.5868263473053892,0.6287425149700598,0.2754491017964072,826.3279359430522
339,0.5414364640883977,0.6353591160220995,0.2983425414364641,491.3798467432885
340,0.5763358778625954,0.6641221374045801,0.23282442748091603,920.069999999985
341,0.5414012738853503,0.5923566878980892,0.2611464968152866,256.51823529411973
342,0.6317365269461078,0.6706586826347305,0.25149700598802394,931.9077351916185
343,0.712,0.504,0.56,60.191811023623515
344,0.589041095890411,0.7363013698630136,0.2876712328767123,904.4352631578814
345,0.6796407185628742,0.6916167664670658,0.2844311377245509,915.9264309764145
346,0.5714285714285714,0.6710963455149501,0.2757475083056478,941.207313432821
347,0.6047904191616766,0.6107784431137725,0.25149700598802394,862.589696048617
348,0.5674418604651162,0.6186046511627907,0.4186046511627907,363.87857142856404
349,0.5769230769230769,0.6615384615384615,0.27692307692307694,287.6386206896532
350,0.6107784431137725,0.6586826347305389,0.25748502994011974,867.920322580634
351,0.5433070866141733,0.6968503937007874,0.2874015748031496,635.5554430379667
352,0.547945205479452,0.6164383561643836,0.3105022831050228,174.0145631067966
353,0.5211267605633803,0.676056338028169,0.4014084507042254,322.19212121211825
354,0.6130952380952381,0.6428571428571429,0.3273809523809524,268.5288087774283
355,0.6099071207430341,0.6749226006191951,0.2786377708978328,917.1775778546614
356,0.6095238095238096,0.7047619047619048,0.30793650793650795,890.3763636363498
357,0.6323529411764706,0.6470588235294118,0.29411764705882354,364.1766329966297
358,0.6,0.696,0.352,255.65695035461184
359,0.5979381443298969,0.6288659793814433,0.27319587628865977,577.3654545454464
360,0.6575757575757576,0.696969696969697,0.26666666666666666,943.8150501672036
361,0.558974358974359,0.6717948717948717,0.3435897435897436,472.21770226536444
362,0.7323943661971831,0.6971830985915493,0.39436619718309857,285.71162162162074
363,0.528,0.536,0.344,112.17445783132675
364,0.49624060150375937,0.706766917293233,0.2932330827067669,275.45042042042013
365,0.6485148514851485,0.594059405940594,0.30198019801980197,599.4181481481395
366,0.592814371257485,0.6706586826347305,0.32934131736526945,835.9628668941803
367,0.5778443113772455,0.6616766467065869,0.27245508982035926,883.4296039603821
368,0.6242236024844721,0.7142857142857143,0.3136645962732919,939.5172727272569
369,0.5586592178770949,0.6480446927374302,0.26256983240223464,341.03717041800275
370,0.6976744186046512,0.5736434108527132,0.26356589147286824,252.58918032787076
371,0.5639097744360902,0.6766917293233082,0.3007518796992481,297.37259259259173
372,0.5319148936170213,0.6808510638297872,0.30638297872340425,195.22556291390848
373,0.6646706586826348,0.7065868263473054,0.2994011976047904,821.4021799307885
374,0.5727699530516432,0.6713615023474179,0.29577464788732394,663.9266666666575
375,0.672,0.816,0.52,58.36405405405522
376,0.6317365269461078,0.7275449101796407,0.32934131736526945,925.2065529010051
377,0.6468085106382979,0.7404255319148936,0.3617021276595745,772.3390196078311
378,0.5639097744360902,0.7293233082706767,0.3383458646616541,579.4427659574368
379,0.6344827586206897,0.7034482758620689,0.35172413793103446,357.30265734265487
380,0.6433823529411765,0.7169117647058824,0.29044117647058826,968.7036162361518
381,0.6631578947368421,0.6736842105263158,0.4842105263157895,-0.022201257861722112
382,0.6222222222222222,0.7111111111111111,0.3047619047619048,699.8315479876035
383,0.672,0.648,0.304,219.65934426229697
384,0.5588235294117647,0.6911764705882353,0.29411764705882354,369.73027491408646
385,0.6916666666666667,0.75,0.2625,983.8405343511354
386,0.6118421052631579,0.6578947368421053,0.3355263157894737,334.38067796609846
387,0.6851851851851852,0.6018518518518519,0.5277777777777778,-0.1442176870750439
388,0.5608465608465608,0.656084656084656,0.26455026455026454,433.16255591054016
389,0.625748502994012,0.7005988023952096,0.3203592814371258,837.9151437699547
390,0.6228813559322034,0.7330508474576272,0.2457627118644068,991.8949372384805
391,0.664,0.664,0.456,68.32811320754847
392,0.5893719806763285,0.6714975845410628,0.33816425120772947,411.1673015872969
393,0.6804979253112033,0.6763485477178424,0.3029045643153527,540.6986486486423
394,0.6174863387978142,0.6830601092896175,0.33879781420765026,365.45809061488177
395,0.6,0.76,0.456,75.76166666666826
396,0.6254180602006689,0.7357859531772575,0.33444816053511706,586.5481072555119
397,0.5783783783783784,0.7081081081081081,0.2918918918918919,430.79079037800216
398,0.6802973977695167,0.6951672862453532,0.31970260223048325,453.6680392156801
399,0.6497005988023952,0.7095808383233533,0.27245508982035926,798.0460606060427
